delivery_id,date,city,route_id,driver_id,vehicle_id,planned_minutes,actual_minutes,on_time,distance_km,fuel_cost,other_cost
DLV0000292,5/10/2025,PHC,RTE043,D031,V084,154,151,1,145.8,127.52,2.9
DLV0000293,5/16/2025,Lagos,RTE067,D061,V003,169,159,1,8.1,9.15,7.43
DLV0000294,1/4/2025,PHC,RTE158,D116,V071,182,153,1,134.3,111.87,9.69
DLV0000295,2/27/2025,Lagos,RTE094,D127,V050,113,111,1,77.2,55.14,11.89
DLV0000296,1/1/2025,Kano,RTE057,D094,V086,62,71,1,47.1,40.38,10.98
DLV0000297,3/20/2025,Ibadan,RTE167,D085,V078,44,56,0,64.4,37.28,10.09
DLV0000298,3/15/2025,Ibadan,RTE018,D139,V033,66,43,1,126.8,118.76,13.57
DLV0000299,5/13/2025,Ibadan,RTE105,D036,V085,168,117,1,124.9,105.23,11.56
DLV0000300,1/4/2025,Abuja,RTE137,D067,V015,84,84,1,111.1,84.62,11.91
DLV0000301,3/11/2025,Lagos,RTE066,D007,V073,33,46,0,108.1,45.91,4.65
DLV0000302,6/3/2025,Kano,RTE172,D004,V013,153,155,1,125,140.09,0.8
DLV0000303,6/8/2025,Abuja,RTE087,D098,V052,164,166,1,121.6,139.35,7.84
DLV0000304,3/13/2025,Abuja,RTE091,D099,V037,72,85,0,97.4,111.79,12.52
DLV0000305,1/19/2025,Abuja,RTE199,D003,V092,147,147,1,12.7,14.53,3.36
DLV0000306,6/10/2025,Abuja,RTE068,D023,V086,236,219,1,144.4,85.51,13.07
DLV0000307,5/25/2025,Ibadan,RTE026,D058,V084,150,181,0,54.9,63.94,6.29
DLV0000308,3/28/2025,Abuja,RTE090,D096,V071,78,70,1,38.3,22.06,2.58
DLV0000309,4/17/2025,Kano,RTE150,D095,V028,76,92,0,114.2,96.21,11.45
DLV0000310,1/8/2025,Kano,RTE196,D037,V063,193,191,1,124.1,116.77,12.72
DLV0000311,3/23/2025,Ibadan,RTE087,D140,V055,46,37,1,105.5,51.26,7.45
DLV0000312,1/25/2025,Kano,RTE169,D146,V084,100,101,1,54.2,58.12,12.5
DLV0000313,5/25/2025,Ibadan,RTE148,D022,V097,217,214,1,55.5,65.96,9.37
DLV0000314,5/29/2025,Abuja,RTE161,D051,V079,22,45,0,6.2,6.32,14.13
DLV0000315,4/21/2025,PHC,RTE116,D031,V069,20,8,1,67.7,35.87,3.12
DLV0000316,3/1/2025,PHC,RTE198,D032,V074,161,145,1,148.1,75.25,7.1
DLV0000317,1/11/2025,PHC,RTE195,D025,V097,45,39,1,141.1,125.6,9.59
DLV0000318,1/3/2025,PHC,RTE133,D038,V082,213,207,1,129.8,134.04,11.11
DLV0000319,1/7/2025,Abuja,RTE110,D138,V061,73,102,0,21.2,20.47,9.89
DLV0000320,5/7/2025,PHC,RTE037,D089,V097,28,56,0,5.5,2.9,5.5
DLV0000321,5/14/2025,Lagos,RTE012,D053,V076,168,179,0,67.3,44.71,6.33
DLV0000322,5/22/2025,Ibadan,RTE097,D032,V073,76,81,1,140.9,162.76,0.72
DLV0000323,3/12/2025,Lagos,RTE132,D137,V032,75,81,1,60.9,70.39,1.8
DLV0000324,2/3/2025,Abuja,RTE172,D069,V053,187,206,0,87.3,45.85,12.89
DLV0000325,6/15/2025,Kano,RTE069,D114,V071,143,116,1,114.3,128.06,6.4
DLV0000326,6/14/2025,Lagos,RTE057,D035,V007,238,270,0,46.4,27.27,14.85
DLV0000327,4/19/2025,PHC,RTE034,D109,V012,90,84,1,29.5,34.93,4.5
DLV0000328,4/26/2025,Ibadan,RTE041,D116,V050,185,206,0,110,85.09,7.37
DLV0000329,1/29/2025,PHC,RTE122,D114,V050,152,205,0,124.5,92.49,8.01
DLV0000330,1/7/2025,Ibadan,RTE095,D132,V019,212,225,0,109.9,100.2,11.43
DLV0000331,5/19/2025,Ibadan,RTE058,D007,V054,196,224,0,13.1,7.56,10.7
DLV0000332,2/7/2025,Lagos,RTE100,D124,V073,148,123,1,143.4,131.68,6.91
DLV0000333,1/6/2025,Lagos,RTE187,D042,V054,50,11,1,144.2,79.26,4.41
DLV0000334,6/28/2025,Ibadan,RTE157,D035,V029,25,39,0,36,30.78,13.55
DLV0000335,5/7/2025,Lagos,RTE191,D101,V015,180,209,0,63.9,71.38,4.63
DLV0000336,2/22/2025,Abuja,RTE071,D026,V062,209,174,1,125.1,122.74,7.78
DLV0000337,3/13/2025,PHC,RTE112,D111,V064,66,30,1,36.6,17.61,9.14
DLV0000338,3/25/2025,Ibadan,RTE155,D138,V010,145,156,0,93.6,43.75,5.45
DLV0000339,3/12/2025,Lagos,RTE117,D070,V071,189,188,1,106.6,75.7,1.5
DLV0000340,6/5/2025,Ibadan,RTE186,D102,V087,158,135,1,122,120.44,1.74
DLV0000341,1/4/2025,Kano,RTE158,D057,V075,125,133,1,22.1,19.92,14.17
DLV0000342,3/19/2025,Kano,RTE143,D060,V023,185,167,1,96.3,105.25,4.25
DLV0000343,2/22/2025,Abuja,RTE063,D019,V074,50,46,1,53.2,61,10.31
DLV0000344,1/5/2025,PHC,RTE150,D099,V054,229,216,1,102,47.83,6.17
DLV0000345,2/11/2025,PHC,RTE120,D104,V061,46,51,1,118,110.77,6.24
DLV0000346,6/15/2025,Kano,RTE025,D124,V027,194,194,1,12.6,14.08,9.91
DLV0000347,6/7/2025,Lagos,RTE073,D031,V086,226,211,1,60.7,43.48,9.98
DLV0000348,4/19/2025,Abuja,RTE099,D060,V018,107,146,0,108.9,97.9,0.7
DLV0000349,6/19/2025,Lagos,RTE019,D035,V060,65,49,1,115.8,128.75,7.77
DLV0000350,5/1/2025,PHC,RTE163,D074,V098,141,116,1,20.9,13.73,8.89
DLV0000351,1/20/2025,PHC,RTE135,D079,V062,170,149,1,128.8,84.12,0.67
DLV0000352,4/19/2025,Ibadan,RTE155,D006,V022,130,107,1,110.4,129.37,3.55
DLV0000353,3/15/2025,Ibadan,RTE140,D125,V099,203,206,1,79.3,61.51,11.81
DLV0000354,5/9/2025,Kano,RTE174,D056,V064,114,105,1,122.6,147.01,3.23
DLV0000355,6/20/2025,Abuja,RTE052,D025,V089,27,98,0,97.7,68.09,10.62
DLV0000356,6/17/2025,Lagos,RTE090,D040,V009,37,42,1,60,49.29,10.96
DLV0000357,3/20/2025,Ibadan,RTE163,D089,V002,120,156,0,47.2,55.22,6.52
DLV0000358,2/16/2025,Ibadan,RTE105,D060,V100,90,96,1,83,68.18,2.58
DLV0000359,1/28/2025,Kano,RTE150,D035,V028,198,196,1,56.3,59.33,14.89
DLV0000360,2/9/2025,PHC,RTE128,D119,V034,29,39,1,93.4,95.12,1.12
DLV0000361,3/24/2025,Abuja,RTE158,D094,V063,64,53,1,27.9,32.24,6.97
DLV0000362,6/1/2025,Ibadan,RTE014,D112,V054,85,140,0,64.7,42.78,2.58
DLV0000363,4/30/2025,PHC,RTE141,D005,V056,84,55,1,147.4,106.14,0.69
DLV0000364,3/7/2025,Kano,RTE042,D144,V028,154,143,1,83.9,49.08,3.03
DLV0000365,2/25/2025,Ibadan,RTE032,D049,V042,123,110,1,140.5,93.81,9.64
DLV0000366,6/26/2025,Lagos,RTE044,D126,V017,80,88,1,63.6,60.98,14.69
DLV0000367,3/17/2025,Lagos,RTE042,D120,V067,20,5,1,10.9,7.77,3.01
DLV0000368,5/10/2025,Lagos,RTE187,D077,V073,92,94,1,137,164.36,7.92
DLV0000369,1/1/2025,Kano,RTE082,D066,V011,26,5,1,138.7,142.78,5.97
DLV0000370,3/31/2025,Ibadan,RTE084,D072,V084,215,183,1,129.1,60.06,1.48
DLV0000371,5/5/2025,PHC,RTE023,D140,V018,70,70,1,140.9,65.69,4.52
DLV0000372,2/17/2025,Lagos,RTE144,D112,V058,69,81,0,30.6,28.8,0.39
DLV0000373,5/20/2025,Abuja,RTE180,D015,V017,28,22,1,107.8,72.07,0.77
DLV0000374,1/13/2025,Kano,RTE198,D018,V003,24,18,1,85.4,38.02,3.88
DLV0000375,4/10/2025,Lagos,RTE144,D018,V033,93,89,1,40.5,29.23,5.37
DLV0000376,3/26/2025,PHC,RTE131,D054,V009,150,177,0,121.7,50.33,8.41
DLV0000377,2/14/2025,Kano,RTE055,D028,V059,85,84,1,132.4,80.48,8.43
DLV0000378,5/1/2025,Kano,RTE164,D009,V044,200,205,1,65.6,41.19,5.61
DLV0000379,6/22/2025,PHC,RTE150,D055,V087,191,185,1,36.5,30.56,6.96
DLV0000380,5/30/2025,Abuja,RTE112,D040,V003,21,5,1,51.2,52.69,5.14
DLV0000381,2/17/2025,PHC,RTE015,D029,V012,112,142,0,97.9,62.8,13.38
DLV0000382,1/30/2025,Ibadan,RTE200,D064,V076,97,96,1,129,145.04,8.65
DLV0000383,3/21/2025,PHC,RTE077,D134,V074,54,52,1,115.9,123.51,8.68
DLV0000384,1/29/2025,Kano,RTE115,D086,V036,61,35,1,4,4.45,12.88
DLV0000385,1/13/2025,Lagos,RTE171,D095,V038,110,143,0,122.4,121.57,9.07
DLV0000386,4/30/2025,PHC,RTE134,D095,V065,129,145,0,59.6,53.08,0.18
DLV0000387,1/21/2025,Abuja,RTE159,D001,V096,146,153,1,137.9,127.69,12.41
DLV0000388,5/1/2025,PHC,RTE001,D126,V072,149,161,0,116.6,57.45,10.56
DLV0000389,3/8/2025,Kano,RTE025,D089,V074,213,187,1,22.7,20.4,0.33
DLV0000390,4/3/2025,Ibadan,RTE162,D124,V058,82,87,1,116.8,124.14,9.55
DLV0000391,4/2/2025,Abuja,RTE033,D086,V086,204,162,1,124.8,142.35,3.66
DLV0000392,6/14/2025,Lagos,RTE158,D047,V045,30,44,0,92.3,109.31,4.22
DLV0000393,5/2/2025,PHC,RTE016,D100,V071,164,166,1,59,63.74,14.9
DLV0000394,6/3/2025,PHC,RTE053,D092,V074,106,105,1,127.4,66.17,1.31
DLV0000395,5/15/2025,Abuja,RTE036,D091,V016,101,97,1,80.3,94.72,11.08
DLV0000396,3/3/2025,Kano,RTE146,D032,V015,96,84,1,104.7,81.32,7.13
DLV0000397,6/18/2025,Lagos,RTE039,D121,V022,167,119,1,66.4,40.81,4.64
DLV0000398,3/15/2025,Ibadan,RTE190,D076,V058,86,104,0,43.4,42.79,1.11
DLV0000399,3/30/2025,Abuja,RTE152,D133,V086,122,162,0,110.4,99.11,10.76
DLV0000400,3/30/2025,PHC,RTE066,D076,V056,32,30,1,32.3,34.79,11.55
DLV0000401,2/9/2025,Abuja,RTE023,D037,V003,200,218,0,140.7,83.06,12.38
DLV0000402,2/6/2025,PHC,RTE005,D115,V045,226,221,1,120.3,81.4,14.64
DLV0000403,1/26/2025,Abuja,RTE133,D045,V038,205,173,1,58.1,66.85,6.62
DLV0000404,1/23/2025,Lagos,RTE170,D056,V037,148,157,1,27.1,26.67,2.13
DLV0000405,3/9/2025,Abuja,RTE191,D024,V038,170,141,1,29.1,31.2,14.57
DLV0000406,2/18/2025,Abuja,RTE070,D112,V049,182,205,0,121.4,90.63,3.19
DLV0000407,1/19/2025,Lagos,RTE116,D086,V019,21,49,0,123.7,113.31,7.85
DLV0000408,6/24/2025,Abuja,RTE164,D040,V047,125,127,1,57.7,48.73,9.62
DLV0000409,3/24/2025,Ibadan,RTE110,D112,V025,214,224,1,74.4,31.37,9.88
DLV0000410,5/3/2025,Abuja,RTE166,D072,V069,82,65,1,27.5,32.43,8.52
DLV0000411,2/25/2025,PHC,RTE060,D150,V050,41,8,1,25.8,11.82,13.12
DLV0000412,5/3/2025,PHC,RTE033,D127,V033,26,5,1,125,114.19,8.9
DLV0000413,4/9/2025,PHC,RTE152,D144,V072,156,169,0,79,81.22,7.82
DLV0000414,3/18/2025,Lagos,RTE105,D107,V073,210,235,0,67.5,40.93,6.14
DLV0000415,6/26/2025,Abuja,RTE078,D056,V008,168,198,0,142.5,147.19,1.64
DLV0000416,2/11/2025,Ibadan,RTE132,D012,V021,110,145,0,107.6,78.71,4.43
DLV0000417,2/9/2025,Ibadan,RTE052,D113,V046,163,159,1,104.4,75.71,9.21
DLV0000418,3/31/2025,Abuja,RTE123,D055,V051,150,110,1,95.2,81.78,3.79
DLV0000419,1/19/2025,Ibadan,RTE112,D150,V046,155,165,1,75.5,86.29,13.93
DLV0000420,1/3/2025,Ibadan,RTE169,D031,V082,27,21,1,79.6,50.61,10.4
DLV0000421,1/8/2025,Abuja,RTE097,D104,V087,60,78,0,17.5,17.59,0.11
DLV0000422,4/29/2025,Ibadan,RTE184,D045,V014,153,98,1,12.4,8.51,3.86
DLV0000423,6/15/2025,Ibadan,RTE167,D059,V052,200,155,1,35.9,14.69,2.03
DLV0000424,5/21/2025,Ibadan,RTE101,D132,V042,48,16,1,130.3,61.35,11.9
DLV0000425,1/20/2025,Kano,RTE120,D097,V058,34,18,1,143.3,151.04,10.22
DLV0000426,6/15/2025,Ibadan,RTE032,D118,V019,132,158,0,45.4,48.55,3.07
DLV0000427,5/20/2025,Kano,RTE138,D080,V017,202,205,1,48.2,44.19,11.14
DLV0000428,1/29/2025,PHC,RTE073,D121,V065,47,72,0,81.1,44.1,8.42
DLV0000429,6/13/2025,Abuja,RTE168,D038,V059,118,147,0,82.3,66.29,12.64
DLV0000430,5/8/2025,Abuja,RTE089,D049,V100,132,162,0,71.4,61.59,0.13
DLV0000431,2/15/2025,PHC,RTE097,D039,V076,66,106,0,113,79.23,4.98
DLV0000432,6/6/2025,Abuja,RTE070,D121,V086,91,83,1,17.4,17.83,9.54
DLV0000433,2/27/2025,Kano,RTE058,D039,V092,222,242,0,126.4,71.86,3.06
DLV0000434,5/17/2025,Lagos,RTE077,D134,V058,103,111,1,32.8,36.27,8.65
DLV0000435,2/11/2025,Abuja,RTE067,D052,V042,148,148,1,62.8,72.87,2.09
DLV0000436,2/17/2025,Abuja,RTE165,D055,V074,145,131,1,114.6,48.19,13.26
DLV0000437,6/6/2025,Abuja,RTE117,D142,V084,199,227,0,137.4,104.21,9.69
DLV0000438,4/21/2025,Ibadan,RTE172,D118,V054,20,23,1,3.9,1.86,13.3
DLV0000439,3/3/2025,Abuja,RTE029,D079,V096,114,113,1,4.3,3.49,5.95
DLV0000440,3/21/2025,PHC,RTE027,D021,V087,38,71,0,49.8,58.12,13.95
DLV0000441,1/16/2025,Lagos,RTE142,D051,V013,212,217,1,75.1,61.3,3.95
DLV0000442,5/26/2025,PHC,RTE156,D070,V097,163,167,1,67.3,50.5,14.83
DLV0000443,4/11/2025,Ibadan,RTE124,D001,V084,236,275,0,106.3,66.27,11.7
DLV0000444,1/24/2025,Lagos,RTE111,D147,V083,193,237,0,5.3,2.54,7.43
DLV0000445,2/6/2025,Lagos,RTE047,D082,V048,202,205,1,138.1,79.66,2.3
DLV0000446,6/12/2025,Ibadan,RTE184,D066,V064,171,181,1,111.4,102.39,3.61
DLV0000447,4/29/2025,Lagos,RTE053,D073,V073,153,188,0,50.2,28.23,8.05
DLV0000448,1/25/2025,Kano,RTE014,D023,V054,206,250,0,57.5,56.38,5.27
DLV0000449,5/31/2025,Kano,RTE190,D067,V033,59,91,0,121.1,81.84,0.21
DLV0000450,4/3/2025,Lagos,RTE012,D021,V033,145,172,0,89.5,71.47,11.29
DLV0000451,6/16/2025,PHC,RTE199,D149,V030,31,5,1,93.7,67.85,2.19
DLV0000452,3/5/2025,Ibadan,RTE156,D087,V096,53,5,1,130.4,97.02,11.62
DLV0000453,6/23/2025,PHC,RTE133,D095,V040,134,131,1,46.9,27.58,9.17
DLV0000454,5/29/2025,Kano,RTE152,D110,V039,125,92,1,37.5,34.45,8.96
DLV0000455,6/1/2025,PHC,RTE109,D021,V010,126,100,1,94.4,90.19,10.42
DLV0000456,5/11/2025,Lagos,RTE031,D142,V083,213,207,1,139.6,102.94,12.55
DLV0000457,5/26/2025,Kano,RTE012,D131,V036,133,131,1,103.2,85.13,12.49
DLV0000458,3/24/2025,Abuja,RTE090,D123,V047,40,22,1,90.2,68.92,8.78
DLV0000459,4/21/2025,Kano,RTE170,D046,V054,49,25,1,24,19.04,6.36
DLV0000460,5/14/2025,Lagos,RTE163,D079,V012,211,169,1,55.1,40.83,6.23
DLV0000461,5/1/2025,PHC,RTE179,D076,V013,122,126,1,56.2,31.71,5.16
DLV0000462,2/2/2025,Kano,RTE168,D080,V018,224,219,1,36.2,15.64,11.37
DLV0000463,3/16/2025,PHC,RTE080,D073,V022,194,206,0,59.1,37.29,0.58
DLV0000464,6/25/2025,Ibadan,RTE185,D061,V029,127,102,1,97.3,100.06,8.44
DLV0000465,2/3/2025,Kano,RTE172,D038,V094,184,215,0,108.7,72.24,13.38
DLV0000466,5/3/2025,Kano,RTE058,D029,V098,117,87,1,89.4,50.92,8.99
DLV0000467,6/3/2025,Abuja,RTE043,D081,V074,72,88,0,107,58.72,3.67
DLV0000468,4/28/2025,Abuja,RTE104,D073,V043,21,11,1,116,138.29,4.52
DLV0000469,5/6/2025,PHC,RTE030,D062,V092,52,64,0,94.5,66.72,12.02
DLV0000470,5/29/2025,Lagos,RTE170,D008,V021,222,183,1,57,24.93,5.13
DLV0000471,3/30/2025,Kano,RTE124,D136,V090,41,33,1,37.6,19.33,14.7
DLV0000472,6/11/2025,Lagos,RTE188,D020,V052,21,11,1,20.4,15.41,1.81
DLV0000473,1/30/2025,Kano,RTE032,D003,V080,212,213,1,109.4,117.58,13.48
DLV0000474,5/3/2025,Lagos,RTE097,D067,V012,97,94,1,135.3,69.29,5.18
DLV0000475,1/3/2025,Lagos,RTE024,D035,V015,159,157,1,23.5,25.46,13.46
DLV0000476,3/25/2025,Abuja,RTE197,D108,V079,158,142,1,139.6,134.65,5.7
DLV0000477,1/28/2025,Kano,RTE098,D043,V060,208,236,0,12.6,10.89,12.79
DLV0000478,2/6/2025,Abuja,RTE013,D016,V075,56,68,0,39.4,43.55,9.16
DLV0000479,3/26/2025,Kano,RTE011,D029,V009,202,200,1,59.5,32.6,9.03
DLV0000480,3/2/2025,PHC,RTE142,D025,V032,162,189,0,135.5,134.82,10.28
DLV0000481,3/9/2025,Kano,RTE005,D102,V078,227,247,0,116,115.78,2.93
DLV0000482,5/15/2025,PHC,RTE175,D031,V021,88,88,1,87.9,54.87,14.17
DLV0000483,3/8/2025,Ibadan,RTE140,D031,V084,162,174,0,71.2,63.18,6.8
DLV0000484,3/2/2025,Abuja,RTE118,D035,V015,179,205,0,90.6,107.69,11.94
DLV0000485,3/5/2025,Kano,RTE159,D065,V080,103,145,0,22.9,18.93,2.8
DLV0000486,2/17/2025,Ibadan,RTE119,D142,V025,101,124,0,52.7,28.72,11.09
DLV0000487,3/5/2025,Ibadan,RTE005,D141,V046,166,189,0,18.6,16.14,13.39
DLV0000488,6/12/2025,Lagos,RTE154,D017,V056,153,119,1,142.7,160.01,6.1
DLV0000489,4/27/2025,PHC,RTE060,D077,V088,191,227,0,102.3,63.12,0.75
DLV0000490,3/19/2025,Abuja,RTE009,D147,V033,192,239,0,115.7,70.4,10.79
DLV0000491,3/29/2025,Ibadan,RTE109,D051,V093,53,15,1,109.1,128.39,1.77
DLV0000492,5/22/2025,Lagos,RTE119,D086,V092,111,107,1,69.4,28.54,2.22
DLV0000493,5/6/2025,Lagos,RTE054,D011,V069,138,147,1,131.3,61.74,6.62
DLV0000494,3/20/2025,Lagos,RTE193,D012,V005,149,195,0,92.6,86.21,9.74
DLV0000495,2/9/2025,Kano,RTE051,D053,V056,25,8,1,27.6,26.34,6.44
DLV0000496,6/27/2025,PHC,RTE101,D078,V018,222,211,1,91,41.87,12.78
DLV0000497,4/21/2025,Kano,RTE039,D130,V017,169,173,1,38.7,27.63,12.57
DLV0000498,2/4/2025,Lagos,RTE061,D142,V100,52,40,1,110.1,75.55,13.06
DLV0000499,6/11/2025,Lagos,RTE115,D074,V005,148,174,0,60.2,51.46,2
DLV0000500,1/18/2025,PHC,RTE167,D068,V081,133,102,1,147.8,132.18,7.92
DLV0000501,2/5/2025,Ibadan,RTE009,D090,V006,191,182,1,110,67.95,12.68
DLV0000502,5/12/2025,Ibadan,RTE191,D128,V064,191,193,1,133.6,152.25,14.41
DLV0000503,1/14/2025,Abuja,RTE174,D072,V032,97,99,1,76,42.12,11.57
DLV0000504,1/7/2025,PHC,RTE109,D020,V066,20,6,1,97.2,74.79,10.88
DLV0000505,3/31/2025,PHC,RTE142,D135,V036,59,16,1,84.6,87.44,2.92
DLV0000506,2/23/2025,PHC,RTE057,D144,V095,65,49,1,57.9,49.29,1.11
DLV0000507,3/30/2025,Kano,RTE074,D138,V083,67,76,1,59.7,56.24,1.94
DLV0000508,1/30/2025,Ibadan,RTE095,D002,V003,192,193,1,69.3,51.27,13.48
DLV0000509,5/21/2025,PHC,RTE061,D145,V017,131,112,1,114.2,132.02,14.66
DLV0000510,5/28/2025,PHC,RTE038,D086,V067,216,267,0,145.4,108.67,13.6
DLV0000511,6/2/2025,Ibadan,RTE127,D066,V004,199,181,1,65.6,40.12,6.51
DLV0000512,1/14/2025,PHC,RTE082,D130,V085,50,54,1,32.4,26.52,5.04
DLV0000513,1/21/2025,PHC,RTE199,D008,V046,138,103,1,60.2,57.62,2.89
DLV0000514,6/12/2025,PHC,RTE147,D041,V068,154,118,1,119.7,134.11,13.78
DLV0000515,5/4/2025,Ibadan,RTE191,D061,V016,47,5,1,74.8,48.67,9.03
DLV0000516,6/14/2025,PHC,RTE178,D045,V008,204,160,1,84,80.42,8.77
DLV0000517,6/5/2025,Abuja,RTE009,D128,V067,98,89,1,81.1,88.17,12.62
DLV0000518,1/11/2025,PHC,RTE162,D080,V043,237,250,0,74.5,41.58,9.22
DLV0000519,1/12/2025,Abuja,RTE083,D049,V054,159,173,0,91.5,99.3,14.65
DLV0000520,3/13/2025,Ibadan,RTE112,D139,V070,112,164,0,115.3,80.68,3.26
DLV0000521,3/17/2025,Kano,RTE194,D142,V097,153,122,1,44,43.17,11.53
DLV0000522,2/2/2025,PHC,RTE102,D095,V078,181,200,0,123.6,119.25,9.66
DLV0000523,3/10/2025,Kano,RTE187,D144,V048,61,50,1,12.2,6.8,6.04
DLV0000524,4/29/2025,Lagos,RTE135,D098,V083,177,150,1,105.9,52.41,12.26
DLV0000525,6/28/2025,PHC,RTE019,D100,V023,217,209,1,69.2,82.88,11.91
DLV0000526,6/16/2025,PHC,RTE130,D098,V075,231,255,0,90.8,97.49,2.81
DLV0000527,1/9/2025,Ibadan,RTE182,D121,V070,142,130,1,142.1,161.15,9.11
DLV0000528,4/16/2025,PHC,RTE004,D075,V048,123,133,1,23.5,14.88,3.88
DLV0000529,5/4/2025,Abuja,RTE192,D138,V039,223,221,1,37.2,25.4,10.14
DLV0000530,4/3/2025,Kano,RTE060,D109,V012,85,69,1,51.6,58.49,9.87
DLV0000531,4/4/2025,Abuja,RTE147,D079,V011,172,183,0,108.6,76.37,11.64
DLV0000532,3/16/2025,Ibadan,RTE027,D076,V052,31,62,0,118.7,121.98,3.01
DLV0000533,3/19/2025,Kano,RTE178,D143,V025,21,5,1,117,96.11,7.51
DLV0000534,1/23/2025,Ibadan,RTE064,D048,V075,85,146,0,52.9,37.54,10.87
DLV0000535,1/13/2025,Lagos,RTE190,D030,V038,21,5,1,41.5,49.5,6.44
DLV0000536,5/26/2025,PHC,RTE038,D114,V013,121,160,0,50.8,33.51,4.91
DLV0000537,4/14/2025,Ibadan,RTE029,D149,V054,63,37,1,71.9,68.48,3.68
DLV0000538,6/12/2025,Lagos,RTE173,D004,V039,46,5,1,74.2,45.31,12.75
DLV0000539,4/12/2025,PHC,RTE114,D040,V035,208,211,1,118.9,82.43,9.18
DLV0000540,1/29/2025,Ibadan,RTE169,D114,V039,231,193,1,121.1,80.55,4.46
DLV0000541,5/19/2025,Lagos,RTE155,D075,V040,220,226,1,54.6,44.48,12.66
DLV0000542,4/4/2025,PHC,RTE100,D134,V015,169,133,1,67.6,77.29,7.87
DLV0000543,4/16/2025,PHC,RTE084,D005,V015,30,5,1,82.8,50.12,1.42
DLV0000544,5/11/2025,Abuja,RTE145,D020,V069,184,168,1,39.8,31.88,7.68
DLV0000545,6/9/2025,Abuja,RTE187,D065,V010,40,43,1,28.9,14.01,10.08
DLV0000546,1/22/2025,Lagos,RTE004,D086,V029,55,62,1,90.2,43.69,11.37
DLV0000547,6/13/2025,Lagos,RTE112,D107,V018,160,132,1,112,124.08,3.48
DLV0000548,3/18/2025,Ibadan,RTE135,D103,V037,202,214,0,82.9,65.47,8.57
DLV0000549,2/23/2025,Abuja,RTE100,D061,V005,133,123,1,22.6,18.54,5
DLV0000550,5/7/2025,Abuja,RTE009,D066,V003,52,64,0,96.8,87.57,5.82
DLV0000551,1/14/2025,Abuja,RTE061,D090,V041,217,280,0,92.2,67.96,13.47
DLV0000552,6/27/2025,Kano,RTE100,D134,V065,49,31,1,126.2,94.42,13.44
DLV0000553,3/17/2025,Abuja,RTE121,D096,V033,230,248,0,93.8,51.55,7.64
DLV0000554,5/18/2025,Lagos,RTE052,D071,V069,48,30,1,81.2,54.06,12.57
DLV0000555,5/13/2025,PHC,RTE070,D018,V014,85,90,1,34.8,27.4,8.67
DLV0000556,4/22/2025,Lagos,RTE173,D040,V088,108,89,1,135.7,161.17,6.62
DLV0000557,3/4/2025,PHC,RTE067,D118,V071,214,231,0,4.1,3.85,3.65
DLV0000558,4/3/2025,Lagos,RTE185,D059,V006,170,135,1,93.8,102.88,14.74
DLV0000559,4/1/2025,PHC,RTE190,D042,V084,82,88,1,38.9,28.91,8.66
DLV0000560,4/21/2025,PHC,RTE102,D035,V017,141,162,0,57.2,33.22,8.56
DLV0000561,3/13/2025,Lagos,RTE120,D102,V077,200,236,0,101.5,110.68,9.93
DLV0000562,5/20/2025,Kano,RTE182,D006,V090,151,165,0,9.8,9.06,3.74
DLV0000563,1/17/2025,Kano,RTE124,D042,V034,179,185,1,46,32.34,1.25
DLV0000564,1/16/2025,Kano,RTE064,D129,V071,142,136,1,68.6,42.89,7.64
DLV0000565,4/28/2025,Abuja,RTE062,D052,V040,78,87,1,69.4,41.8,0.47
DLV0000566,6/19/2025,PHC,RTE188,D023,V058,205,219,0,83.1,87.22,4.55
DLV0000567,3/18/2025,Abuja,RTE065,D024,V047,101,118,0,123.6,93.98,0.03
DLV0000568,1/18/2025,PHC,RTE132,D017,V063,208,212,1,61.1,60.94,0.89
DLV0000569,6/4/2025,Abuja,RTE163,D060,V056,87,79,1,72.2,75.71,14.9
DLV0000570,1/16/2025,Kano,RTE044,D078,V084,197,153,1,26.1,25.33,5.46
DLV0000571,1/29/2025,Kano,RTE095,D134,V027,71,54,1,41.5,48.76,12.55
DLV0000572,5/15/2025,Kano,RTE189,D120,V083,41,67,0,54.4,52.77,5.1
DLV0000573,6/13/2025,Lagos,RTE046,D056,V094,75,50,1,5.8,3.2,6.23
DLV0000574,4/25/2025,Ibadan,RTE136,D009,V004,137,126,1,17.1,14.4,3.07
DLV0000575,3/21/2025,Kano,RTE018,D036,V050,138,160,0,65,38.46,13.94
DLV0000576,2/26/2025,Ibadan,RTE037,D034,V023,23,70,0,118.7,79.54,5.64
DLV0000577,6/17/2025,Lagos,RTE045,D015,V084,130,154,0,56.2,42.53,4.88
DLV0000578,6/13/2025,Abuja,RTE102,D073,V012,114,55,1,33.6,23.23,7
DLV0000579,1/29/2025,Lagos,RTE121,D079,V075,136,127,1,15.9,9.1,1.89
DLV0000580,6/16/2025,PHC,RTE090,D077,V010,108,105,1,20.8,14.75,4.49
DLV0000581,6/30/2025,PHC,RTE158,D106,V061,99,100,1,12,11.58,14.08
DLV0000582,2/7/2025,Kano,RTE176,D037,V044,75,96,0,32.5,36.17,2.54
DLV0000583,1/6/2025,Lagos,RTE030,D125,V064,145,108,1,72.4,51.98,3.99
DLV0000584,1/16/2025,PHC,RTE117,D083,V075,59,69,1,38.6,23.65,0.58
